El Museo del Barrio,0.025455313,0.010617796,0.013618524,0.11465721,0.80892634,0.02672483
Bryant Park,0.0034060348,0.013541945,0.0024649522,0.36212897,0.079479784,0.5389783
The National Arts Club,0.072888665,0.18422146,0.07287953,0.23438442,0.435425,0.00020091621
Queen of Hearts,9.324746e-06,0.25166726,0.44763243,0.06100816,1.6886175e-05,0.23966594
GemsNY,5.2752293e-05,0.2408483,0.2427436,0.363527,0.1527069,0.00012141895
Ninth Avenue International Food Festival,0.00018317891,0.00043465677,0.08350097,0.9151279,0.00033171856,0.0004216184
Canal Street Market,0.000110899935,0.021967363,0.00015206655,0.9311304,0.0002008286,0.0464384
Showfields,0.000108242006,0.18026914,0.10941089,0.48239014,0.22757249,0.00024913863
CBS Building,0.00010870672,0.502848,0.49639612,0.00020009863,0.00019685694,0.000250208
Tom's Diner,0.010660294,0.0827088,0.2559521,0.65060157,3.4016877e-05,4.323592e-05
City Hall Park Visitor Information Center,0.004500599,0.45811185,0.016652502,0.022875644,0.010612543,0.48724684
Samsung 837,0.000118364616,0.12778664,0.00016230217,0.41574624,0.39432436,0.061862055
Asia Society and Museum,0.016409827,0.033009086,0.031506497,0.08642655,0.82087135,0.011776694
Metropolitan Transportation Authority,2.3706152e-05,0.7744451,0.16363016,0.033581603,4.292945e-05,0.028276473
Ladies Pavilion,0.1001042,0.00022609501,0.03276499,0.0001753908,0.00017254938,0.86655676
Orpheum Theatre,6.867206e-05,0.00016294928,0.8821218,0.07485671,0.04263181,0.00015806129
Mount Neboh Baptist Church,0.3816575,0.2199548,0.23376787,0.00015666896,0.16426726,0.00019590264
American Express 11 Tears Memorial,9.6579795e-05,0.91328675,0.00013243071,0.00017777632,0.08608416,0.00022229561
Pier 66 Maritime,4.256641e-05,0.00010100443,0.12714536,0.5710218,0.011971321,0.28971794
Library Way,9.776862e-05,0.5568999,0.00013406084,0.050517432,0.30959094,0.08275995
Foley Square,0.015388005,0.91689426,0.000104809216,0.00014069697,0.00013841761,0.06733382
Christopher Park,0.04195389,0.49494913,8.546654e-05,0.16965774,0.07649071,0.21686307
Rose Theater,0.0499924,0.026659885,0.9116475,0.00014841973,0.00014601526,0.011405769
Orchard Street,7.57153e-05,0.19921093,0.000103821214,0.55990654,0.24052875,0.00017427269
Minetta Lane Theatre,0.02978387,0.009461073,0.86413306,0.050592266,0.04591917,0.000110514935
Frank Gehry Building,0.00036044422,0.58205473,0.000494243,0.00066347676,0.07511718,0.34130988
The Museum of Interesting Things,5.8483467e-05,0.013343197,0.11117151,0.14529707,0.7299952,0.00013461054
Victorian Gardens,1.9105775e-05,4.5335397e-05,0.28417477,0.07743031,3.4598637e-05,0.6382959
Japan Society,5.9673643e-05,0.044773262,0.08941519,0.00010984246,0.75669503,0.108946964
The Church of St. Ignatius Loyola,0.81529856,0.07340781,0.11084477,0.0001387822,0.00013653388,0.00017353661
59E59 Theaters,2.2023132e-05,0.016681982,0.8720631,0.045457855,0.06572438,5.0690247e-05
Dave's New york,0.00014926291,0.14809379,0.00020467005,0.7738319,0.07737679,0.00034355494
William Tecumseh Sherman Monument,0.025711045,0.9732405,0.0001962745,0.00026348085,0.00025921242,0.0003294631
Holland Tunnel,9.6095835e-05,0.45681572,0.289342,0.0001768855,0.00017401988,0.25339526
East River Waterfront Esplanade,0.000109877496,0.021144705,0.0001506646,0.02552487,0.010703565,0.9423663
Pier 45,0.00010603352,0.00025160218,0.11809721,0.06863783,0.00019201603,0.81271535
Barrow Street Theatre,2.5947726e-05,0.04518228,0.82917744,0.06804015,0.057514522,5.97234e-05
David Zwirner Gallery,9.825616e-05,0.059599668,0.11467902,0.00018086204,0.82521605,0.00022615463
St. Peter's Church,0.603387,0.3516191,8.630041e-05,0.00011585055,0.044646904,0.00014486226
Riverside Drive,0.028124798,0.4174251,9.0210844e-05,0.01952159,0.000119138094,0.53471917
Laura Pels Theater,0.018785682,0.09572389,0.88505137,0.0001357716,0.00013357204,0.00016977171
New York City Wine & Food Festival,7.031307e-05,0.045738705,0.27525154,0.6786503,0.0001273299,0.00016183812
Hispanic Society of America,0.028908607,0.20971021,0.026219804,0.0055301855,0.7220068,0.0076243854
Malcolm Shabazz Harlem Market,3.7348367e-05,0.061639216,0.068991356,0.49175018,0.37749594,8.5963904e-05
Fifth Avenue Presbyterian Church,0.68532044,0.27293736,0.00012395174,0.041246474,0.00016369844,0.00020806305
St. Nicholas Park,6.947965e-05,0.19560091,0.12187822,0.00012789255,0.00012582065,0.6821977
Fulton Fish Market,0.00016854826,0.1928611,0.06269954,0.7219767,0.02190618,0.0003879446
Museum of American Finance,9.386183e-06,0.18456192,0.03396847,0.020522017,0.7609166,2.1603986e-05
Mt Olivet Baptist Church,0.37624565,0.08290937,0.54001963,0.00025518256,0.00025104845,0.00031908596
The Jefferson Market Garden,0.06463245,0.10325796,7.50307e-05,0.055721037,0.16936387,0.6069496
Bowery,5.8557758e-05,0.34869856,8.02947e-05,0.58852285,0.062504895,0.00013478138
The Pond,8.9223664e-05,0.0712062,0.00012234395,0.00016423575,0.00016157507,0.92825645
Society of Illustrators,1.8428804e-05,0.01574032,0.055151913,0.16788043,0.7611665,4.241719e-05
United Palace,0.040813755,0.09608841,0.8627772,9.913381e-05,9.75278e-05,0.00012395938
The National Jazz Museum in Harlem,0.059294555,8.14755e-05,0.24554543,0.07523136,0.61976814,7.9031204e-05
Hello Panda Festival,3.456045e-05,8.2007085e-05,0.48219034,0.20888883,0.16854183,0.14026242
Mother African Methodist Episcopal Zion Church,0.5424609,0.07856629,0.326606,0.00062341266,0.050963894,0.0007795292
Tiffany Street Clock at 5th Ave.,0.00025024355,0.9558318,0.00034313524,0.0004606282,0.04253817,0.0005759802
Tudor City,5.6893445e-05,0.70071703,7.8012585e-05,0.06820175,0.000103028295,0.23084332
Titanic Memorial Park,0.007068692,0.6745576,9.094652e-05,0.00012208756,0.1161278,0.20203286
Gagosian Gallery,6.328357e-05,0.00015016327,0.03974123,0.10821253,0.85168713,0.00014565888
The American Kennel Club Museum of the Dog,2.7209448e-05,6.4564214e-05,0.021877587,0.055089142,0.722505,0.20043655
Church of Saint Mary the Virgin,0.65580815,0.2674743,0.0089527145,0.007757911,5.2302807e-05,0.05995466
PlayStation Theater,0.014273505,0.018217675,0.8974811,0.06995022,3.4118024e-05,4.336457e-05
Grand Bazaar NYC,4.1041778e-05,0.020294696,0.05106352,0.753092,0.17541432,9.446512e-05
The Municipal Building,0.00071140274,0.7949671,0.037510842,4.9366776e-05,0.0023393922,0.16442192
Antioch Baptist Church,0.26330015,0.0011725543,0.5461475,0.18734747,0.0008948605,0.0011373803
Schomburg Center for Research in Black Culture,3.9446266e-05,0.10113854,0.10361487,7.260952e-05,0.7950437,9.079253e-05
New York Transit Museum,2.5703463e-05,0.4419338,0.01236418,0.12671465,0.40809393,0.010867723
Tompkins Square Park,2.2509183e-05,0.04625228,0.06899165,0.21620046,0.02966531,0.6388678
Swedish Cottage Marionette Theatre,2.8361761e-05,0.0033171016,0.58441246,5.2206055e-05,0.20465228,0.20753758
Helmsley Building,6.8840476e-05,0.90645343,9.439441e-05,0.00012671603,0.00012466317,0.09313195
Church of St. Paul the Apostle,0.68050677,0.15870799,7.105477e-05,0.03882141,0.12177354,0.00011927143
The Armory (Track),3.1443753e-05,0.11933696,0.5491575,0.0299644,0.16806029,0.13344944
