id,lng,lat,depth,order
30245,-87.66840170152848,41.95430796132567,1,4750
30246,-87.6155084463066,41.894498310675914,1,4751
30247,-87.63758682563812,41.90985381886797,1,4028
30248,-87.69993938832015,41.92332547838167,2,10360
30249,-87.6729305419869,41.93418995047032,2,4029
30250,-87.66174886625637,41.94161318342737,1,4030
30251,-87.6481979316275,41.93909458643541,2,10361
30252,-87.62076816928237,41.897625761823235,2,14788
30253,-87.62463331972576,41.900004749383505,3,20797
30254,-87.6436880836013,41.91891833604969,1,4031
30255,-87.63399419795368,41.88777044547732,1,4032
30256,-87.61513792687545,41.89391231456349,1,6404
30257,-87.66687526250672,41.99175002513194,1,4033
30258,-87.61541457904559,41.89333219644445,2,12041
30259,-87.66206203271491,41.98611119509216,1,4034
30260,-87.64048684809316,41.91952447108414,1,4752
30261,-87.6275318298979,41.89488868945495,2,10362
30262,-87.69923806321478,41.91497510454462,1,4035
30263,-87.68128094018898,41.96597888331647,1,4036
30264,-87.65566855130916,41.95157507676863,1,4037
30265,-87.66040303705587,41.94769313022631,1,4753
30266,-87.66885357594012,41.944349708432576,1,4038
30267,-87.66761457241361,41.991281523039504,1,4754
30268,-87.62137753915985,41.89842685920255,1,4755
30269,-87.65843358544538,41.9380318402614,1,4039
30270,-87.63992361925433,41.88745979750701,1,4040
30271,-87.66224296132522,41.92941668608192,1,4041
30272,-87.64231550640326,41.91362175972746,1,4042
30273,-87.69130970035297,41.97951620664918,1,4043
30274,-87.65227597412688,41.94727195602371,1,4044
30275,-87.63135171822738,41.90031856916711,1,4756
30276,-87.65895806754173,41.939166266498994,1,4045
30277,-87.67208958880121,41.999174945298,1,4046
30278,-87.63402184689265,41.88968261798032,1,4047
30279,-87.71079082470357,41.92528646976636,1,4757
30280,-87.63128898436669,41.894034854055214,1,4048
30281,-87.62137753915985,41.89842685920255,3,15857
30282,-87.69000361997975,41.964354775605926,1,4049
30283,-87.63820519646151,41.92186323215951,1,4050
30284,-87.63364402943498,41.88916165299288,1,4758
30285,-87.66147704829137,41.98762102415356,1,4759
30286,-87.6485398916851,41.94544524806374,1,4051
30287,-87.65458714144258,41.944837778159425,2,10363
30288,-87.64693291054223,41.95018064439203,2,13560
30289,-87.64431110168584,41.888061886659074,1,8380
30290,-87.66514032730232,41.92701049052656,1,4052
30291,-87.61786594273785,41.84743015733986,1,4053
30292,-87.66496952606774,41.98901434113752,1,4054
30293,-87.63472973903177,41.895586094355245,2,12042
30294,-87.70990857981073,41.92103424134348,1,8381
30295,-87.66522775790366,41.938846779406624,1,4055
30296,-87.68109081063538,41.96507912526179,1,4056
30297,-87.70613858031199,41.9302618370128,1,4057
30298,-87.65426535811075,41.944321336965245,1,4760
30299,-87.62248012307529,41.86061619313954,1,4761
30300,-87.69989748616001,41.92581950881707,1,4058
30301,-87.6373965399843,41.920533754845465,2,18466
30302,-87.66694083430986,41.926074903763734,1,4059
30303,-87.70912916287334,41.92470176625233,1,4060
30304,-87.65198307142772,41.9502218518445,1,4061
30305,-87.67156741131843,41.91845701766762,1,6405
30306,-87.68224417059879,41.92449095208697,2,10364
30307,-87.68416173032263,41.97778472192487,1,4762
30308,-87.64133522122853,41.9211097574004,1,6406
30309,-87.66857177627705,41.93572927129323,1,6407
30310,-87.6463442604255,41.931624760544736,1,4763
30311,-87.71907568449932,41.91258481243943,1,4062
30312,-87.67056842316744,41.88299756544143,1,4764
30313,-87.69508985031821,41.972210896863324,1,4063
30314,-87.70114805517436,41.92239350976985,1,4765
30315,-87.6385018852512,41.9088125463598,1,4064
30316,-87.64145969792239,41.92494260893314,1,4065
30317,-87.65155795072023,41.94544159953284,1,4066
30318,-87.66739412691163,41.97986262442869,2,14789
30319,-87.6571885226771,41.92369408253418,1,4067
30320,-87.67209389470894,41.994415796463954,1,4068
30321,-87.66153913496201,41.98949227477471,1,4069
30322,-87.66029736711883,41.990610341021416,2,12043
30323,-87.71109274377439,41.91553358651797,1,4070
30324,-87.646764324132,41.86183514175014,1,4766
30325,-87.65102133297304,41.94450440825262,1,4767
30326,-87.63455160762734,41.906419647275435,1,4071
30327,-87.70861532226573,41.928353163608215,2,15858
30328,-87.70391729282119,41.91640951474733,1,4072
30329,-87.63982951640935,41.91168170189924,2,15859
30330,-87.64057930991329,41.89240375461839,1,4073
30331,-87.67155853347344,41.995619027756796,2,17696
30332,-87.62700113163434,41.89570151716152,1,4768
30333,-87.71261534943305,41.91915980982924,1,6408
30334,-87.65663133903635,41.9430259557015,1,4769
30335,-87.66202545704569,41.99090833143078,1,4074
30336,-87.67253027804492,41.950044115260084,1,4075
30337,-87.67773702153148,41.920558571492336,1,4076
30338,-87.66185540683473,42.00848448214392,1,4770
30339,-87.6313302588019,41.890018566281995,1,4077
30340,-87.62669818730217,41.865759055168205,1,4078
30341,-87.66660974074556,41.87701141117507,1,4079
30342,-87.6292446780062,41.90317211131307,1,4080
30343,-87.63653627338701,41.89973046146955,1,4081
30344,-87.67838655377322,41.88128061066138,1,4082
30345,-87.61719829167136,41.894249752780034,2,10365
30346,-87.67898353618806,41.96216061264536,1,4771
30347,-87.64998625739435,41.93453315532443,2,12044
30348,-87.69594261788804,41.919679392572576,2,4083
30349,-87.6506273330303,41.94910854484506,1,4084
30350,-87.68790784736893,41.91484923438757,1,4085
30351,-87.62816597153126,41.895128271463136,1,4086
30352,-87.66929901418838,42.01273262417643,1,4087
30353,-87.66532603441827,41.94157232779961,1,4088
30354,-87.65294549588467,41.9199305039127,1,4089
30355,-87.65430395385052,41.946480859026735,1,4090
30356,-87.6500594334335,41.9436192314655,2,12045
30357,-87.66042695134148,41.948748028835,2,12046
30358,-87.7183123508177,41.92851694024041,1,4091
30359,-87.66561899326797,41.922480358172095,1,4092
30360,-87.66393373281527,41.94449342286948,1,4772
30361,-87.64163375599094,41.88903096110199,1,4093
30362,-87.6326445902983,41.89694809590127,2,13561
30363,-87.65938573813384,41.93709501395056,1,4094
30364,-87.65367244059387,41.938951120699855,1,4773
30365,-87.63773430611585,41.90049183368564,2,4095
30366,-87.65734307418548,41.95107843350228,1,4096
30367,-87.66434797351613,41.93886055229567,1,4097
30368,-87.66191425785568,42.000046734538046,1,4774
30369,-87.70820343568501,41.89554131281303,1,4098
30370,-87.6685718557321,41.9888355263521,2,15860
30371,-87.67019999343583,41.951120000142495,1,4099
30372,-87.71880397180826,41.896893120314154,1,4100
30373,-87.62733699789041,41.86645352806534,1,4101
30374,-87.61941607837261,41.89341150011051,2,10366
30375,-87.65255976398218,41.93045476857495,1,4102
30376,-87.69249511095622,41.91825532304593,1,4103
30377,-87.66465509842665,41.921802254801314,2,14790
30378,-87.64195862096787,41.930495909498866,1,4104
30379,-87.6667334784622,41.94703996696564,1,4105
30380,-87.67307049819863,42.021050469593376,1,6409
30381,-87.66223732927368,41.989042700937276,1,4775
30382,-87.6326635357183,41.897590757079996,1,4776
30383,-87.6623224164983,41.94436050075534,2,10367
30384,-87.65203928822454,41.95185564353315,2,12047
30385,-87.71216498117293,41.92706052139773,1,4106
30386,-87.69872374449623,41.92129820906525,1,4107
30387,-87.71459521362249,41.92635984868493,1,4777
30388,-87.70707961696722,41.92889062592723,1,8382
30389,-87.6532080574188,41.9497905627654,1,4778
30390,-87.63999801315674,41.91755217031417,1,4779
30391,-87.65403365063912,41.91414995689481,1,4108
30392,-87.65200172937097,41.95073652403284,2,13562
30393,-87.62410499455777,41.86528692528756,2,10368
30394,-87.64623883644195,41.92244383378594,1,4780
30395,-87.64528257057094,41.92296666225123,3,19132
30396,-87.65450725116314,41.944741384130396,3,18467
30397,-87.67070386293689,41.98163949172511,1,4109
30398,-87.64191204106143,41.92054468041167,2,14791
30399,-87.67154412844101,41.98860048518914,1,4110
30400,-87.70712840828365,41.92145613369798,1,4111
30401,-87.64284653787752,41.94828929537989,2,10369
30402,-87.65154422339437,41.93587055733712,1,4112
30403,-87.66404004140577,41.989023989051226,1,4113
30404,-87.66368009019526,41.98995987597734,1,4114
30405,-87.62678656551431,41.89428186129406,1,4781
30406,-87.6622375450779,41.9434431621113,1,4115
30407,-87.67155817498525,42.0102478158777,1,4116
30408,-87.6603738323312,41.94438981613646,2,10370
30409,-87.65011511383234,41.94545362196873,1,4117
30410,-87.64100603549933,41.91070594787681,1,4118
30411,-87.71088949211745,41.92943428549522,1,4119
30412,-87.64639897073512,41.86418247797044,1,4120
30413,-87.6263829598626,41.891695293968105,1,6410
30414,-87.70299892610495,41.89873662133322,1,4782
30415,-87.66288061556467,41.95423738823378,2,4121
30416,-87.69737994818118,41.92871391687702,1,4122
30417,-87.64007326374039,41.92183593296701,1,4123
30418,-87.70488333046681,41.922352361182746,2,13563
30419,-87.66412555332415,42.002452722502234,1,4124
30420,-87.70595602679336,41.91468862411645,1,4125
30421,-87.6914568706034,41.92364266747625,1,4126
30422,-87.68866573145928,41.87403417503742,1,4127
30423,-87.64026842914012,41.943333919372364,3,22872
30424,-87.68826126011149,41.92245572993284,1,4128
30425,-87.64651986606206,41.93107838415558,1,6411
30426,-87.6681224949057,41.98545210270374,1,4129
30427,-87.63275726524685,41.900805998089886,2,13564
30428,-87.66274352805604,41.93977584695088,2,10371
30429,-87.66303358848612,41.94616502571443,1,4130
30430,-87.69919220203255,41.91852598152543,1,4131
30431,-87.63303910767091,41.905029870332086,2,13565
30432,-87.62268067208541,41.892108587692164,1,6412
30433,-87.61860491143204,41.89342593809973,1,4132
30434,-87.71335926922201,41.92613252578098,1,4783
30435,-87.69000227617636,41.8749488417556,1,4784
30436,-87.66433468801537,41.9397526428428,1,4133
30437,-87.656436065142,41.97747831678861,1,4134
30438,-87.63621457422934,41.91286252693721,1,4785
30439,-87.70623887595171,41.91195154370049,1,4135
30440,-87.69010681601813,41.96810324667399,1,4136
30441,-87.6219380334842,41.89256254880034,1,4137
30442,-87.64484982451879,41.92265385871321,1,4138
30443,-87.66331879406175,41.99452855275278,1,4139
30444,-87.66411196717203,41.99462368389499,1,4786
30445,-87.62967759501758,41.90316153719066,1,4140
30446,-87.65194473646382,41.94871834700724,1,4141
30447,-87.64716894363748,41.914221489987455,2,13566
30448,-87.62805971857955,41.891274610532,2,12048
30449,-87.62193004295194,41.89007134615801,1,4142
30450,-87.66452478294399,41.93975027999168,2,10372
30451,-87.65093633602105,41.94910299850586,2,14792
30452,-87.66362963087896,42.00527703393618,1,4787
30453,-87.66824609999938,41.98716195123475,1,4143
30454,-87.64247269020056,41.93555904129163,1,4144
30455,-87.69540898353728,41.97766707339091,1,4145
30456,-87.65104820225368,41.9212091763921,1,4146
30457,-87.67313309930327,41.886035414449346,1,4147
30458,-87.6689450379695,41.932393423064525,1,4148
30459,-87.68967973624531,41.92079690546577,1,4149
30460,-87.66492425077227,41.938851530764005,1,4788
30461,-87.66118171516781,41.99091879832657,1,4789
30462,-87.70902992139888,41.90735963099074,1,4150
30463,-87.61911099116939,41.89260805974025,1,4151
30464,-87.6306349251588,41.90057189456113,1,6413
30465,-87.63941288576012,41.9362508414161,1,6414
30466,-87.64004080115336,41.92093187488953,2,14793
30467,-87.68995496560647,41.918386601456156,1,4152
30468,-87.68231824156402,41.96532458537376,1,4153
30469,-87.63499621880838,41.89741536008505,2,12049
30470,-87.6531212568546,41.94696708404124,1,4790
30471,-87.71874791768772,41.926412869536115,1,4154
30472,-87.66476651317834,41.945236025756266,1,4155
30473,-87.64756293227111,41.939993607898145,1,4156
30474,-87.66434702873737,41.932466455731614,1,4157
30475,-87.6638509382849,41.98552003705318,1,4158
30476,-87.69697804795771,41.919532799203324,2,4159
30477,-87.68094083882666,41.96508118144642,2,10373
30478,-87.70375895896335,41.91561104913815,1,4791
30479,-87.68799760354135,41.913999142747365,1,4160
30480,-87.70311696944012,41.9286649626948,1,4161
30481,-87.68127836419823,42.01401006378066,1,4162
30482,-87.62883019685262,41.85544419760108,1,4163
30483,-87.64993437351026,41.94451975529725,1,4792
30484,-87.68331613442766,41.87393362560687,1,4164
30485,-87.63522185972855,41.898189152886296,1,4165
30486,-87.64285473683958,41.94005984120616,1,4166
30487,-87.61685420007147,41.893458350893454,1,4167
30488,-87.6971071228544,41.91450909877874,1,4168
30489,-87.65059772326948,41.91599952428621,1,4169
30490,-87.63640617905082,41.89817364225508,1,4793
30491,-87.63589879998854,41.898178660064694,2,14794
30492,-87.65879376888962,41.94898495448343,3,18468
30493,-87.6777063327047,41.919832698806346,1,4794
30494,-87.6351234994633,41.9076588916119,1,4170
30495,-87.63559713571125,41.90819965292271,2,10374
30496,-87.66645079643014,41.959808647099706,1,4171
30497,-87.69501727475264,41.92575524004555,1,4172
30498,-87.62569150220189,41.86099214267695,1,4173
30499,-87.62767534181638,41.89488647685604,3,13567
30500,-87.64136135643803,41.930492430996814,1,4795
30501,-87.68977634727402,41.914501896954555,1,4796
30502,-87.71218052173484,41.927643981380555,2,10375
30503,-87.64265034008321,41.885712313510325,1,4174
30504,-87.66996641270903,42.005665273581364,1,4175
30505,-87.63599097739052,41.91630339427338,1,4797
30506,-87.65400743218447,41.936909877531114,1,4176
30507,-87.66282578666124,41.947929035872846,1,4177
30508,-87.70187841896211,41.926602077170045,1,4178
30509,-87.71018187511216,41.93076982647858,2,12050
30510,-87.62605254141342,41.89570907801614,1,4798
30511,-87.62709301343156,41.8948954549198,1,6415
30512,-87.64803950722902,41.93785581693614,2,13568
30513,-87.68922257208428,41.91917157717164,1,4799
30514,-87.64811514868047,41.93998696095345,1,4800
30515,-87.71221134678157,41.92880062932729,1,4801
30516,-87.67113396527073,42.005371499755896,1,4179
30517,-87.6695140660231,41.92986860542851,1,4802
30518,-87.71056988491934,41.915539113772184,2,12051
30519,-87.63292021398303,41.90107158364273,1,4803
30520,-87.6281476684203,41.894425056144534,2,10376
30521,-87.62332893653185,41.89254108630169,3,19133
30522,-87.71135511443943,41.92467776108145,2,14795
30523,-87.70891089991608,41.9247041017373,2,15861
30524,-87.66359035338232,41.93976261366413,1,4804
30525,-87.63249142262966,41.89661475121913,2,14796
30526,-87.65381535977396,41.93122672115656,1,4180
30527,-87.73226880517474,41.90980073156755,1,4181
30528,-87.63267079571334,41.89783702857869,3,18469
30529,-87.68911314447952,41.931835462571485,1,4805
30530,-87.65878178035511,41.93475753004508,1,4182
30531,-87.65459703515067,41.918639397126874,2,12052
30532,-87.6728760103535,41.98069862249601,1,4183
30533,-87.65947192132516,41.88430511853908,1,4806
30534,-87.66687778535574,41.984499442379686,1,4184
30535,-87.65746143714374,41.935311090867124,1,4185
30536,-87.63465080089753,41.90766695439527,2,13569
30537,-87.65919896323857,41.94816480057417,1,4807
30538,-87.65530320609668,41.93938353667142,2,12053
30539,-87.69058014602736,41.980327905059,1,4808
30540,-87.65307732189954,41.943577291412105,1,4809
30541,-87.65147580323706,41.949093315531066,1,4810
30542,-87.6908387657518,41.97588742623264,1,4186
30543,-87.65224812336767,41.9444870869011,2,12054
30544,-87.66901459111412,42.01602640420892,1,4187
30545,-87.62186375950157,41.85959814493198,1,4811
30546,-87.62830393020327,41.904861003584365,1,4188
30547,-87.6396044223764,41.93434001739537,1,4812
30548,-87.66267440115583,41.94526619286873,1,4813
30549,-87.6305677322884,41.90185585155639,1,4189
30550,-87.63042858875032,41.90185759856499,2,12055
30551,-87.6847289787918,41.879333007146634,1,4190
30552,-87.64232664466337,41.913994157845096,2,14797
30553,-87.65085345530572,41.9500956851307,1,4814
30554,-87.6490538626399,41.949147513126846,1,6416
30555,-87.633045535954,41.905240441555975,1,4815
30556,-87.64960530635283,41.914622977361155,1,4816
30557,-87.65585673021239,41.94637614073732,1,4817
30558,-87.66413205474439,41.99537635041207,2,14798
30559,-87.66671151157827,42.0200855692573,1,4191
30560,-87.69384351323137,41.970062523254406,1,6417
30561,-87.68473542514225,41.87391034861302,1,4818
30562,-87.70524941801533,41.91635269637653,1,4192
30563,-87.65016568636133,41.9501057682953,2,15862
30564,-87.64722561523064,41.94546838547154,1,4819
30565,-87.65494189818439,41.94526582061855,1,4820
30566,-87.62681610258495,41.89528952875374,1,8383
30567,-87.67226720665766,41.984255698481256,1,4193
30568,-87.65129547546404,41.94728440719316,1,4194
30569,-87.64933091060756,41.90566614303912,1,4821
30570,-87.63846982429544,41.934360031349904,1,6418
30571,-87.66561756867478,41.93792531869331,1,4195
30572,-87.71690451754657,41.92234215857076,2,12056
30573,-87.63987902818661,41.91323402427023,2,13570
30574,-87.70003775012951,41.93022114747663,1,4196
30575,-87.64070497260506,41.942270492144026,1,4197
30576,-87.66399061048368,41.98551858151559,2,13571
30577,-87.66509364891652,41.87891813354957,1,4822
30578,-87.64995511738042,41.93906151840499,1,6419
30579,-87.6721157021431,41.985088299069375,1,4198
30580,-87.655962842083,41.94547796758694,1,4199
30581,-87.65470580937131,41.91667461215478,1,4200
30582,-87.64857815523396,41.91980905504818,1,4823
30583,-87.65190843942952,41.94751642323404,2,15863
30584,-87.64375139059854,41.88905944720435,1,13572
30585,-87.62027931232782,41.8933102474427,1,4201
30586,-87.62412240640181,41.89283950069628,1,4824
30587,-87.72932386000082,41.895311322658344,1,4202
30588,-87.64652921180542,41.861656001097714,3,10377
30589,-87.63156342115681,41.9074287288022,1,4203
30590,-87.63745951042799,41.912109021240305,1,12057
30591,-87.66113695410819,41.8815126160784,1,4204
30592,-87.69819746269235,41.920647972053374,1,4825
30593,-87.65473460651323,41.915749376803085,1,4205
30594,-87.6742134358263,41.97078610057706,2,14799
30595,-87.65393354378098,41.915247807723304,1,4826
30596,-87.6494674564302,41.9094552418347,1,4206
30597,-87.65484347945974,41.91473897452838,3,18470
30598,-87.66955256708269,41.93108517166087,1,6420
30599,-87.72083568718539,41.931299885982035,1,4207
30600,-87.66376223816722,41.938305180845845,1,4208
30601,-87.66526247709614,41.9433986512812,1,4209
30602,-87.62317598584492,41.89174371511414,2,13573
30603,-87.6384210154029,41.90651539790551,1,4210
30604,-87.61955168718885,41.85619446604406,1,6421
30605,-87.66311394406965,41.99953750760226,1,4211
30606,-87.65529068777744,41.86698485310782,1,4212
30607,-87.6721157021431,41.985088299069375,2,13574
30608,-87.65783191368317,41.94826775526572,1,6422
30609,-87.66091656653022,41.94438165539421,3,13575
30610,-87.70728221541597,41.915573558234286,1,4213
30611,-87.66092992061887,41.98694428500749,1,6423
30612,-87.6542730358388,41.94458977896975,1,6424
30613,-87.66643107871506,41.94669400181726,1,4827
30614,-87.6842255353512,41.9234212792216,1,4828
30615,-87.68245050462868,41.86948114421429,2,4214
30616,-87.65039530392399,41.9345249818551,3,19134
30617,-87.71069400906165,41.90824486912318,1,4215
30618,-87.66924155374677,42.00062924095139,1,4829
30619,-87.6989205707269,41.92383814088571,1,4216
30620,-87.67775301818806,41.876938219942886,1,4217
30621,-87.68354852064763,41.86467133305541,2,4218
30622,-87.67049369439117,41.98164274581231,2,16825
30623,-87.71080214235697,41.91362689818504,1,4219
30624,-87.70284614189134,41.92588221807424,2,18471
30625,-87.71907009187547,41.93007709174544,1,4830
30626,-87.72062939286536,41.92390257759652,1,4220
30627,-87.66174773187335,42.00357120928526,1,4221
30628,-87.65618493619792,41.86369905988793,3,18472
30629,-87.66027873529981,41.938004524950586,1,4831
30630,-87.68336916980017,41.9686972878271,1,6425
30631,-87.69137115331753,41.88294717885024,1,4832
30632,-87.71972798037253,41.92640190953971,1,4222
30633,-87.64398653949354,41.9295184462955,1,4223
30634,-87.62931536859121,41.903170384675214,2,10378
30635,-87.6550803020883,41.95111100117825,1,4833
30636,-87.66485654424406,42.00349116036973,1,4834
30637,-87.63706973600274,41.90568622861919,1,4835
30638,-87.66716684891753,41.95615214214065,1,4224
30639,-87.66827584359257,42.00664836860156,1,4836
30640,-87.62573177228812,41.862845182947034,1,4225
30641,-87.63258298154656,41.89485961609352,1,4226
30642,-87.62565878856942,41.85948742016516,2,10379
30643,-87.63462171377115,41.91121177521714,1,4227
30644,-87.68265690495737,41.920024556621556,1,4837
30645,-87.65964791927676,41.93982636342516,3,18473
30646,-87.68635257251202,41.917152695482436,2,10380
30647,-87.7178619902176,41.91315936179962,1,4228
30648,-87.65922564932825,41.94943482099417,1,6426
30649,-87.62819912490745,41.896328430912,1,4838
30650,-87.64496783499605,41.88315407332962,1,4229
30651,-87.63471229200138,41.911636658143514,2,10381
30652,-87.69924901433272,41.91523921157646,2,12058
30653,-87.65548478662335,41.92716536704619,2,13576
30654,-87.66841916263647,41.931418350274484,1,4839
30655,-87.68247339322197,41.87027120032513,3,12059
30656,-87.66804145321379,42.000861513896965,1,4840
30657,-87.66046339460772,41.949985445269114,1,4841
30658,-87.66272949969157,42.01118214269615,1,4230
30659,-87.6628201758642,42.01147084729175,1,4842
30660,-87.71208211427032,41.92395074414593,1,4843
30661,-87.66959116972357,41.93329668687343,1,4231
30662,-87.68023204892935,41.91693451712829,1,4232
30663,-87.66558142983311,41.94065682256389,1,4233
30664,-87.63755160418444,41.92379999929671,1,4234
30665,-87.64380163609934,41.886801983036165,2,14800
30666,-87.66551687298778,41.95801439295661,2,13577
30667,-87.710175695759,41.903724044417864,1,4235
30668,-87.71662869371526,41.91251005007294,1,4844
30669,-87.6627560544141,42.01126669049087,2,14801
30670,-87.66314225559778,42.01160936944683,2,13578
30671,-87.6628756689683,42.010389012173206,1,4845
30672,-87.66465584901626,42.01036009689453,1,6427
30673,-87.66283364415526,42.01151372909203,3,21275
30674,-87.70541890089554,41.92786452745994,2,13579
30675,-87.65583495197542,41.934424885628935,1,4846
30676,-87.64921259948738,41.95456878024866,1,4236
30677,-87.72321798663721,41.928896261681416,1,4237
30678,-87.65160070005311,41.94257198042511,4,19135
30679,-87.62406141918022,41.863217748711456,3,15864
30680,-87.65207120421887,41.9161614513163,1,4238
30681,-87.65967040203718,41.94165057529378,1,4847
30682,-87.62832051454136,41.905821422000415,1,4848
30683,-87.62592331348614,41.90160346457583,2,10382
30684,-87.66997312356628,42.005873445387266,2,14802
30685,-87.65069959358905,41.94707235381323,1,4239
30686,-87.6609468344609,41.946200564759174,1,4240
30687,-87.64777488190043,41.933443825721476,2,13580
30688,-87.69028986595426,41.97769705136709,1,4241
30689,-87.6808848428711,41.968731770602524,1,4242
30690,-87.70857961184686,41.91920549648121,1,4243
30691,-87.6980322649506,41.968552061859384,1,4849
30692,-87.65145101369241,41.94544362114671,2,10383
30693,-87.66421390476424,41.93975414416028,3,12060
30694,-87.62866651462521,41.89085843346844,2,14803
30695,-87.64409580803205,41.8811352813119,1,4244
30696,-87.63936735872204,41.91340632374034,1,8384
30697,-87.6653758497039,41.93792888738877,2,14804
30698,-87.66546537054545,41.93884305961733,1,4850
30699,-87.66565376021593,41.940656118173685,2,10384
30700,-87.65066905253406,41.94611534854987,1,4245
30701,-87.66381132690448,41.945249299189314,1,6428
30702,-87.66375904473857,41.92115932972083,1,4851
30703,-87.65017102819927,41.945454165184216,2,12061
30704,-87.62625102016158,41.86576308900624,2,10385
30705,-87.6721157021431,41.985088299069375,1,4852
30706,-87.64210945805351,41.942247250433375,1,4853
30707,-87.64941087793603,41.944658826725906,1,4854
30708,-87.65185111447639,41.94602272203346,1,4855
30709,-87.65442218636295,41.91792503235871,2,10386
30710,-87.65415044374097,41.94118377525796,1,4246
30711,-87.66930144776396,41.99446357196109,2,17697
30712,-87.65068106550474,41.94649177549941,2,13581
30713,-87.64919043813003,41.94544652347254,2,10387
30714,-87.64943750847988,41.94558692005863,1,4856
30715,-87.65232214678073,41.93897292789626,2,10388
30716,-87.6855727967703,41.96407475042524,2,12062
30717,-87.63377128333005,41.90574792560234,1,6429
30718,-87.6591790995073,41.94742679327094,1,8385
30719,-87.66874845603941,41.881437086869745,1,4247
30720,-87.64942420032844,41.945122990988615,2,12063
30721,-87.64945339976522,41.94614162150376,2,13582
30722,-87.63005605356409,41.89245242377252,1,6430
30723,-87.67293771494576,41.999161008184586,2,10389
30724,-87.68788105094774,41.93400102058543,1,4248
30725,-87.66348787809684,41.93976421503905,3,13583
30726,-87.71524767810973,41.92054979136616,1,4249
30727,-87.67073467408001,41.999264248124895,1,4250
30728,-87.7060078014347,41.92147519707144,2,10390
30729,-87.65291873981205,41.923576685097984,1,4251
30730,-87.65139411176354,41.94728315215235,2,16826
30731,-87.61985008641265,41.89180742220851,1,4857
30732,-87.64282170841055,41.89464285826958,1,4858
30733,-87.65967471827538,41.94348085597893,1,4859
30734,-87.628239883486,41.85661178815081,2,4252
30735,-87.61969138859244,41.891809269839015,2,10391
30736,-87.66233500708418,41.93187917165473,1,4253
30737,-87.64943810385245,41.94637734065043,1,6431
30738,-87.69373631865321,41.967031158013135,1,4254
30739,-87.6445383178723,41.92800839562944,1,4255
30740,-87.6412035067595,41.881218682772406,1,4256
30741,-87.72299920738553,41.924538804180976,1,4257
30742,-87.63952066171372,41.91398066496767,1,12064
30743,-87.67338896972984,41.993949810408324,1,4860
30744,-87.6500831800857,41.94729760342129,2,10392
30745,-87.66586543616174,41.947053695663314,1,6432
30746,-87.6496613100171,41.911024305690255,1,4861
30747,-87.65364640698942,41.94725464310011,1,6433
30748,-87.63937473942623,41.935074722400564,1,8386
30749,-87.6717649885651,41.91813460088718,2,14805
30750,-87.64320345609887,41.9465036849123,1,4258
30751,-87.68409238394499,41.97778561258618,2,16827
30752,-87.63447728737853,41.894788348291506,1,4259
30753,-87.71276952452263,41.91915806185567,2,12065
30754,-87.71593392618252,41.93059025042068,1,4260
30755,-87.64169127282162,41.91099655187027,1,4862
30756,-87.67269649484729,41.914919255670064,1,4863
30757,-87.6719898615823,41.95060106708789,1,4864
30758,-87.6695631593534,41.94699404915722,1,4261
30759,-87.65790413315736,41.97946403718446,1,6434
30760,-87.71412995069414,41.92190355355585,1,4865
30761,-87.63629741966164,41.91561027336797,1,6435
30762,-87.66219135395924,41.984942559619725,1,4262
30763,-87.6300648945962,41.906309211354966,1,4263
30764,-87.61808487524229,41.892625577122935,1,4264
30765,-87.62983662722782,41.899030318315134,1,4265
30766,-87.69879930996275,41.93033265639475,2,14806
30767,-87.69132026279333,41.96734581833553,1,4266
30768,-87.62163514815774,41.890744407409954,1,4267
30769,-87.68870267659177,41.97772011348032,1,4866
30770,-87.66376548132206,41.93839417340299,2,15865
30771,-87.66392997108088,41.939757673412885,1,6436
30772,-87.6649190852245,41.98228339101585,1,4268
30773,-87.6330665747514,41.91092934779035,1,4867
30774,-87.64654844538755,41.94274735470587,1,4868
30775,-87.68387598431023,41.877946275884575,1,4869
30776,-87.63436996705646,41.90108261911821,1,4870
30777,-87.68721305185056,41.880253865320334,2,4871
30778,-87.65069538123784,41.946940359608085,3,17698
30779,-87.66470039192282,41.938855035239804,2,16828
30780,-87.64949021809478,41.94544755102381,1,6437
30781,-87.65071687550986,41.944508706961486,3,13584
30782,-87.65560698956952,41.94607225400696,1,6438
30783,-87.66425468921295,41.98902176103864,2,10393
30784,-87.6402534844828,41.928326272819234,1,4872
30785,-87.69774063747099,41.97400934889575,1,4873
30786,-87.64684461600187,41.94367066849617,1,4874
30787,-87.64708800781126,41.947043561594946,1,4875
30788,-87.6611947884271,41.984329780162355,1,4876
30789,-87.64309119004349,41.91104142494296,2,16829
30790,-87.66558707205004,41.980802575431,2,15866
30791,-87.6596804565814,41.9453107025624,2,10394
30792,-87.70310987246765,41.91561787801083,2,14807
30793,-87.64563778660109,41.94468067265163,1,4877
30794,-87.66970151525616,41.97760053258349,1,4878
30795,-87.64236650339083,41.94224299679489,2,12066
30796,-87.65776904771126,41.93188598802831,2,14808
30797,-87.62835779750462,41.907812177182734,1,4879
30798,-87.66123732723716,41.92164385787692,1,4880
30799,-87.65136217972344,41.94544530052744,1,4881
30800,-87.62743776722975,41.90320700827096,1,4882
30801,-87.64537464864567,41.930516689727654,1,4883
30802,-87.63456307573607,41.90679717571288,1,4884
30803,-87.66694794302565,41.996434577901226,1,4885
